Date,Open,High,Low,Close,Adj Close,Volume
2015-01-26,35.329807,36.229359,34.992477,36.161892,34.573822,12392500
2015-01-27,35.352299,36.094425,35.352299,35.802071,34.229797,15613400
2015-01-28,36.049450,36.386780,35.442253,35.532207,33.971790,16117400
2015-01-29,35.802071,35.981983,35.104919,35.937004,34.358807,14725600
2015-01-30,35.644650,36.094425,35.127411,35.194878,33.649261,16799800
2015-02-02,35.577187,36.206871,35.442253,36.139404,34.552315,14700900
2015-02-03,36.769089,37.376286,36.341801,37.353794,35.713379,19361900
2015-02-04,37.061443,37.443748,36.791576,36.926510,35.333233,15182100
2015-02-05,36.971485,38.455742,36.904022,38.388279,36.731922,24181800
2015-02-06,38.230854,38.230854,37.038952,37.263840,35.656006,20896700
2015-02-09,36.206871,36.206871,34.969990,35.194878,33.676308,31109900
2015-02-10,35.352299,35.802071,34.969990,35.779583,34.235794,25138100
2015-02-11,35.397274,35.397274,34.295326,34.767590,33.267456,27608700
2015-02-12,35.329807,35.509720,34.947498,35.194878,33.676308,19335600
2015-02-13,35.532207,35.802071,35.082432,35.554695,34.020603,16075700
2015-02-17,35.622162,35.667141,35.172386,35.419762,33.891495,12986800
2015-02-18,35.374786,35.712116,35.127411,35.644650,34.106682,12442100
2015-02-19,35.487228,36.026958,35.217365,35.981983,34.429451,16622800
2015-02-20,35.824562,36.139404,35.307320,35.509720,33.977573,14179600
2015-02-23,35.149899,35.172386,34.587681,34.880035,33.375061,13982700
2015-02-24,35.014965,35.487228,34.925011,35.397274,33.869984,9952700
2015-02-25,35.217365,35.307320,33.395779,33.733109,32.277626,34350100
2015-02-26,33.935505,34.160393,33.598175,33.980484,32.514324,18776600
2015-02-27,33.957996,34.070438,33.058445,33.260845,31.825731,20801500
2015-03-02,33.260845,33.778084,33.148399,33.620663,32.170017,19367400
2015-03-03,33.463242,34.452747,33.463242,34.137905,32.664951,16406700
2015-03-04,33.148399,33.238358,31.821566,32.811069,31.395367,40326900
2015-03-05,32.451248,32.586182,31.978987,32.338806,30.943476,17156700
2015-03-06,32.181385,32.743603,32.001476,32.563694,31.158659,19998900
2015-03-09,31.326813,31.461746,29.999977,30.809572,29.480221,78393300
2015-03-10,30.652151,30.854549,30.224865,30.359797,29.049856,32860500
2015-03-11,30.539707,30.652151,30.359797,30.562197,29.243521,23194900
2015-03-12,30.877039,31.214369,30.629662,31.034460,29.695408,21593900
2015-03-13,30.877039,30.989483,30.179888,30.517218,29.200487,16909200
2015-03-16,30.674639,30.742105,29.640158,29.887533,28.597969,29888800
2015-03-17,29.572691,29.775089,29.257849,29.370293,28.103045,29293200
2015-03-18,29.257849,30.202375,29.145405,29.865046,28.576452,55632900
2015-03-19,29.595181,29.617668,28.740608,29.145405,27.887861,34460400
2015-03-20,29.280338,29.437759,29.010473,29.167894,27.909378,38762300
2015-03-23,29.100428,29.685135,29.010473,29.235361,27.973936,25289300
2015-03-24,29.010473,29.482737,28.673141,29.437759,28.167597,32286200
2015-03-25,29.392782,29.842556,29.145405,29.167894,27.909378,26136600
2015-03-26,28.920519,29.257849,28.875540,28.965496,27.715714,30461800
2015-03-27,28.853052,28.898029,28.448254,28.560698,27.328381,16987500
2015-03-30,28.898029,29.257849,28.740608,29.145405,27.887861,16128700
2015-03-31,28.830563,29.212872,28.785585,29.055450,27.801785,23009300
2015-04-01,29.032961,29.460247,28.920519,29.235361,27.973936,38313000
2015-04-02,29.055450,29.865046,28.763098,29.550203,28.275188,23429500
2015-04-06,29.842556,30.224865,29.707624,30.044954,28.748602,22792000
2015-04-07,30.337309,30.607174,30.179888,30.202375,28.899225,22890900
2015-04-08,30.607174,31.034460,30.449753,30.742105,29.415670,42623700
2015-04-09,30.179888,30.247355,29.145405,29.707624,28.425821,58344600
2015-04-10,29.775089,29.842556,29.235361,29.572691,28.296711,36451900
2015-04-13,29.550203,30.089933,29.437759,29.887533,28.597969,22927100
2015-04-14,30.067444,30.224865,29.910023,30.067444,28.770117,21887700
2015-04-15,30.134933,30.202398,29.865067,30.000000,28.705582,15387600
2015-04-16,30.652151,30.809572,30.224865,30.247355,28.942263,43443800
2015-04-17,30.112421,30.404776,29.910023,30.269842,28.963779,23773200
2015-04-20,30.427263,30.877039,30.269842,30.539707,29.222004,17688900
2015-04-21,30.742128,30.742128,30.224888,30.404799,29.092916,7825100
2015-04-22,30.449753,30.539707,30.202375,30.517218,29.200487,13775300
2015-04-23,29.910023,30.179888,29.460247,29.662647,28.382784,46055300
2015-04-24,29.842556,29.887533,29.617668,29.730112,28.447342,20461900
2015-04-27,29.865046,30.652151,29.842556,30.247355,28.942263,28600700
2015-04-28,30.449753,30.899527,30.247355,30.314819,29.006817,14950900
2015-04-29,30.022467,30.652151,29.977489,30.584684,29.265043,14886800
2015-04-30,30.517218,30.517218,29.955000,30.179888,28.877707,25157300
2015-05-01,30.359797,32.136406,30.314819,31.821566,30.448553,50363600
2015-05-04,31.776588,32.046452,31.506723,31.506723,30.147291,17522800
2015-05-05,31.776588,31.844053,31.034460,31.079437,29.738445,15667300
2015-05-06,31.349302,31.416767,30.697128,30.809572,29.480221,13867700
2015-05-07,30.584684,30.989483,30.269842,30.832062,29.530499,12844900
2015-05-08,31.124414,31.214369,30.697128,31.079437,29.767429,12532600
2015-05-11,31.169392,31.236858,30.629662,30.697128,29.401260,10942100
2015-05-12,30.539707,30.719618,30.404776,30.472240,29.185865,12321100
2015-05-13,30.562197,31.191881,30.562197,30.652151,29.358183,15322200
2015-05-14,30.944504,31.146904,30.652151,30.674639,29.379717,11151400
2015-05-15,30.674639,30.697128,30.382286,30.449753,29.164324,9301200
2015-05-18,30.404776,30.427263,29.910023,30.134911,28.862774,15699400
2015-05-19,29.999977,30.067444,29.302826,29.415270,28.173513,30820300
2015-05-20,29.527714,29.595181,29.280338,29.392782,28.151979,16282000
2015-05-21,29.460247,29.482737,29.212872,29.235361,28.001202,16890100
2015-05-22,29.212872,29.347805,29.077940,29.100428,27.871965,13121900
2015-05-26,29.032961,29.032961,28.470743,28.695631,27.484257,22046000
2015-05-27,28.650654,28.898029,28.515720,28.763098,27.548870,16554200
2015-05-28,28.538210,28.628164,28.268345,28.515720,27.311937,18068000
2015-05-29,28.380789,28.448254,27.975990,28.110924,26.924229,22056900
2015-06-01,28.200878,28.223368,27.638660,27.931013,26.751915,14021300
2015-06-02,27.931013,28.785585,27.908525,28.380789,27.182705,18954400
2015-06-03,28.403276,28.785585,28.335812,28.358299,27.161161,14758800
2015-06-04,28.178391,28.448254,28.043457,28.110924,26.924229,14034000
2015-06-05,27.998480,28.088434,27.773592,27.931013,26.751915,17257800
2015-06-08,27.886036,27.931013,27.526217,27.548704,26.385748,17353300
2015-06-09,27.593683,27.751104,27.323818,27.413773,26.256510,15033700
2015-06-10,27.616171,27.706125,27.301329,27.368795,26.213430,16315600
2015-06-11,27.368795,27.413773,27.053953,27.188885,26.041113,15411500
2015-06-12,27.143908,27.346306,27.031464,27.121418,25.976500,14542300
2015-06-15,26.919020,27.233862,26.806576,26.986486,25.847258,12755200
2015-06-16,26.919020,27.098930,26.806576,27.031464,25.890337,12010800
2015-06-17,27.053953,27.076441,26.649155,26.896532,25.761101,14743000
2015-06-18,26.986486,27.143908,26.694134,26.806576,25.674948,13423800
2015-06-19,26.761599,26.986486,26.671644,26.829065,25.696486,19106600
2015-06-22,26.761599,26.761599,26.289335,26.446756,25.330320,24095500
2015-06-23,26.514223,26.604177,26.334312,26.401779,25.287239,16465700
2015-06-24,26.334312,26.649155,26.289335,26.401779,25.287239,18029900
2015-06-25,26.446756,26.469246,25.974493,26.019470,24.921072,15529600
2015-06-26,26.041960,26.446756,25.996983,26.289335,25.179539,16253300
2015-06-29,25.817072,26.109426,25.502230,25.524719,24.447199,19926700
2015-06-30,25.749605,25.862049,25.074944,25.074944,24.016415,22622900
2015-07-01,25.187387,25.254854,24.602680,24.895033,23.844099,28330900
2015-07-02,24.940012,25.254854,24.827568,24.962500,23.908716,14451000
2015-07-06,24.625170,25.029966,24.557703,24.805079,23.757944,18040300
2015-07-07,24.647657,24.984989,23.793085,24.872545,23.822561,31468600
2015-07-08,24.625170,24.737612,23.365799,23.613176,22.616352,45976600
2015-07-09,24.152905,24.670147,23.770597,23.815575,22.810213,40237700
2015-07-10,24.220371,24.445259,23.860552,23.905529,22.896366,23818300
2015-07-13,24.220371,24.377792,24.040462,24.332815,23.305614,19075700
2015-07-14,24.220371,24.422770,23.950506,24.220371,23.197918,17365100
2015-07-15,24.220371,24.265348,23.658154,23.770597,22.767134,19278600
2015-07-16,23.950506,23.950506,23.455755,23.635664,22.637894,16344600
2015-07-17,23.590687,23.725620,23.298334,23.590687,22.594814,16003600
2015-07-20,23.500732,23.545710,22.893536,22.938513,21.970169,22766800
2015-07-21,22.938513,23.478243,22.848558,23.005980,22.034792,24257300
2015-07-22,22.848558,22.848558,22.398785,22.466249,21.517841,40629000
2015-07-23,22.691137,22.916025,22.263851,22.398785,21.453234,21993800
2015-07-24,22.286341,22.286341,21.701633,22.061453,21.130140,27614400
2015-07-27,21.836565,22.466249,21.566700,21.634167,20.720888,27877700
2015-07-28,21.926519,22.331318,21.611677,22.196384,21.259373,27138600
2015-07-29,22.308828,22.983492,22.241364,22.848558,21.884012,31605600
2015-07-30,22.916025,23.050957,22.218874,22.443762,21.496307,19834700
2015-07-31,22.691137,22.803581,22.173897,22.196384,21.259373,18334500
2015-08-03,22.083942,22.083942,21.544212,21.679144,20.763971,21546200
2015-08-04,22.353806,22.646160,21.769098,21.881542,20.957823,24551600
2015-08-05,22.286341,22.826071,21.926519,21.949009,21.051300,24967600
2015-08-06,21.949009,22.398785,21.679144,22.286341,21.374836,22662000
2015-08-07,22.083942,22.623671,21.049459,21.161903,20.296381,33244900
2015-08-10,21.431768,22.691137,21.161903,22.668648,21.741508,27951600
2015-08-11,21.814077,21.904032,21.184391,21.319324,20.447372,39681000
2015-08-12,21.116941,21.499250,20.869566,21.386806,20.512093,12755400
2015-08-13,21.409279,21.409279,20.914528,20.937016,20.080700,14475800
2015-08-14,20.959505,21.206881,20.869549,21.161903,20.296381,13221600
2015-08-17,20.937016,21.341812,20.824572,21.206881,20.339525,10932100
2015-08-18,20.914528,21.049459,20.779594,20.847061,19.994423,16228000
2015-08-19,20.644663,20.892038,20.464752,20.487242,19.649319,18602800
2015-08-20,20.667150,20.734617,20.194887,20.307331,19.476765,17703300
2015-08-21,20.172400,20.194887,19.632669,19.632669,18.829699,25195100
2015-08-24,18.440765,19.205383,17.923525,18.440765,17.686544,41143100
2015-08-25,19.407782,19.475248,18.238367,18.238367,17.492424,26304900
2015-08-26,18.575699,18.643164,18.035969,18.575699,17.815956,27813900
2015-08-27,18.890541,20.059956,18.845564,19.925022,19.110096,27421600
2015-08-28,19.969999,21.184391,19.790091,21.161903,20.296381,42079000
2015-08-31,20.847061,21.431768,20.734617,21.251858,20.382664,30435400
2015-09-01,20.577211,20.959520,20.397301,20.734632,19.886597,14506700
2015-09-02,21.116941,21.116941,20.262369,20.959520,20.102282,18001200
2015-09-03,21.139414,21.926519,21.026970,21.521723,20.641495,28212600
2015-09-04,21.116926,21.679144,20.914528,21.341812,20.468943,48097800
2015-09-08,22.196384,22.196384,21.589190,21.859055,20.965027,18041200
2015-09-09,22.308828,22.353806,21.431768,21.521723,20.641495,29318000
2015-09-10,21.499250,21.859070,21.386806,21.656672,20.770920,13138200
2015-09-11,21.589205,21.926537,21.454273,21.701649,20.814056,8713400
2015-09-14,21.544212,21.611677,20.959505,21.094437,20.231682,31266100
2015-09-15,21.116926,21.836565,21.071949,21.656656,20.770905,17928800
2015-09-16,21.814077,22.218874,21.814077,22.173897,21.266996,19895300
2015-09-17,22.061453,22.848558,21.926519,22.376295,21.461113,24518200
2015-09-18,22.151407,22.556206,21.949009,22.421272,21.504250,28921100
2015-09-21,22.443762,22.713627,22.263851,22.263851,21.353266,17709400
2015-09-22,21.589190,21.656656,21.094437,21.364302,20.490507,25291700
2015-09-23,21.544212,21.566700,20.667150,20.689640,19.843443,20939100
2015-09-24,20.397285,20.824572,19.925022,20.644663,19.800306,25769300
2015-09-25,20.802084,20.892038,20.149910,20.397285,19.563046,19005100
2015-09-28,21.274347,21.679144,20.689640,21.566700,20.684635,95703500
2015-09-29,21.634167,21.971498,21.049459,21.251858,20.382664,39300500
2015-09-30,21.611677,21.836565,21.206881,21.724121,20.835611,41445800
2015-10-01,21.836582,22.151424,20.667166,20.824587,19.972868,16392500
2015-10-02,20.577211,21.409296,20.464767,21.409296,20.533665,12512600
2015-10-05,21.611694,23.500750,21.589205,23.410795,22.453299,21541900
2015-10-06,23.455772,24.805098,23.410795,24.692654,23.682734,25465200
2015-10-07,25.074963,25.142429,23.973013,24.602699,23.596458,18488900
2015-10-08,24.400299,24.985008,23.905548,24.760120,23.747442,16173900
2015-10-09,23.995502,24.557722,23.050974,23.073463,22.129765,35002900
2015-10-12,23.118441,23.140930,22.421289,22.668665,21.741526,13982000
2015-10-13,22.398800,22.983509,22.173914,22.556221,21.633680,16113200
2015-10-14,22.691154,22.736132,22.286356,22.376312,21.461128,18790900
2015-10-15,22.331335,22.488756,21.656672,21.814093,20.921902,22145300
2015-10-16,21.994003,22.016491,21.206896,21.476761,20.598370,12149800
2015-10-19,21.206896,21.521740,21.049475,21.184408,20.317974,10255200
2015-10-20,21.049475,21.274363,20.937031,21.161919,20.296396,11382700
2015-10-21,21.116941,21.206896,20.487257,20.487257,19.649334,9070300
2015-10-22,20.599684,21.341812,20.352308,20.442263,19.606182,34028500
2015-10-23,20.599684,20.869549,20.374798,20.554707,19.714025,20297300
2015-10-26,20.532219,20.667150,19.587692,19.722624,18.915972,25980500
2015-10-27,19.767601,20.104933,19.385292,19.632669,18.829699,26942500
2015-10-28,19.677647,20.532219,19.587692,20.217377,19.390493,33242700
2015-10-29,20.014978,20.262354,19.835068,20.127420,19.304213,29417800
2015-10-30,20.172413,20.374813,19.947527,20.082458,19.261095,15538600
2015-11-02,20.127436,20.779610,20.082458,20.622189,19.778749,13331800
2015-11-03,20.689640,21.544212,20.667150,21.094437,20.231682,25614000
2015-11-04,21.251858,21.386791,20.847061,21.094437,20.260496,22118500
2015-11-05,20.847076,20.959520,20.374813,20.689655,19.871717,10016700
2015-11-06,20.487257,20.644678,20.194902,20.442278,19.634119,10387100
2015-11-09,20.172413,20.239880,19.115442,19.362818,18.597328,19333700
2015-11-10,19.340330,19.362818,18.755623,18.778111,18.035744,12597300
2015-11-11,18.845577,19.047976,18.170914,18.170914,17.452549,14946100
2015-11-12,17.991005,17.991005,17.563719,17.586206,16.890955,17423100
2015-11-13,17.653673,18.125937,17.586206,17.968515,17.258150,11657600
2015-11-16,17.923538,18.710644,17.901049,18.643179,17.906141,15002400
2015-11-17,18.733133,19.025488,18.530735,18.598202,17.862947,15413300
2015-11-18,18.688156,18.913044,18.485758,18.913044,18.165339,10575800
2015-11-19,19.137932,19.745127,19.115442,19.700150,18.921328,14459400
2015-11-20,19.812593,20.014992,19.317841,19.542728,18.770134,11057200
2015-11-23,20.352324,20.779610,19.947527,20.397301,19.590919,19663500
2015-11-24,20.397301,20.689655,20.172413,20.442278,19.634119,11999800
2015-11-25,20.352324,21.251875,20.307346,21.161919,20.325304,11411900
2015-11-27,20.959520,21.274363,20.914543,20.959520,20.130911,4375900
2015-11-30,20.982010,21.386806,20.937031,21.049475,20.217308,10705200
2015-12-01,21.274363,21.589205,21.161919,21.319340,20.476505,11359800
2015-12-02,21.184408,21.521740,20.937031,21.026987,20.195711,11385800
2015-12-03,21.049475,21.139431,20.037481,20.217392,19.418121,10370700
2015-12-04,20.307346,21.094452,20.239880,21.004498,20.174109,13125800
2015-12-07,21.274363,21.296852,20.127436,20.329836,19.526123,16650300
2015-12-08,19.812593,19.835083,19.115442,19.160419,18.402931,21742500
2015-12-09,19.407797,19.767616,19.115442,19.655172,18.878130,12536900
2015-12-10,19.767616,21.004498,19.655172,20.622189,19.806917,16211800
2015-12-11,20.194887,20.284842,19.677647,19.925022,19.137310,31180200
2015-12-14,19.880045,20.352308,19.520226,20.239864,19.439709,36097900
2015-12-15,20.464767,21.004498,20.419790,20.509745,19.698915,12419800
2015-12-16,20.757122,20.847076,20.397301,20.779610,19.958113,11382200
2015-12-17,20.689655,20.779610,20.329836,20.577211,19.763716,9608100
2015-12-18,20.599684,21.161903,20.532219,20.757107,19.936501,32459700
2015-12-21,21.026970,21.206881,20.757107,20.959505,20.130896,24995300
2015-12-22,21.026970,21.521723,20.824572,21.499235,20.649294,19438800
2015-12-23,21.814077,22.983492,21.769098,22.916025,22.010069,39077900
2015-12-24,22.848558,23.005980,22.668648,22.758604,21.858870,11794700
2015-12-28,22.488739,22.511227,22.061453,22.443762,21.556475,15591600
2015-12-29,22.736132,23.095951,22.488756,22.781109,21.880484,5974800
2015-12-30,22.353806,22.556206,22.151407,22.398785,21.513279,23528300
2015-12-31,22.196384,22.443762,22.061453,22.196384,21.318882,13362400
2016-01-04,21.409279,22.038963,21.251858,21.836565,20.973288,37919300
2016-01-05,21.859055,21.971498,20.599684,20.847061,20.022902,39322700
2016-01-06,20.239864,20.284842,19.227871,19.362804,18.597315,55199300
2016-01-07,18.868052,19.137917,18.508232,18.598186,17.862932,34080800
2016-01-08,19.160406,19.250360,18.035969,18.148413,17.430941,41731900
2016-01-11,18.643164,18.643164,17.766104,17.990992,17.279741,46627700
2016-01-12,18.013493,18.035982,15.967016,16.371815,15.724578,40635300
2016-01-13,16.461769,16.731634,15.922039,16.034483,15.400579,20323000
2016-01-14,15.944528,16.574213,15.404798,16.281858,15.638175,19695400
2016-01-15,15.607184,15.787095,15.224876,15.517230,14.903775,52299000
2016-01-19,15.697140,15.787095,14.752613,15.157410,14.558182,51940800
2016-01-20,14.640169,15.314831,13.808085,15.157410,14.558182,67550000
2016-01-21,15.157410,16.326824,15.089944,15.944516,15.314171,47630200
2016-01-22,16.394291,16.686644,15.359809,15.449763,14.838978,34384300
2016-01-25,15.314831,15.742117,15.202388,15.292342,14.687780,34030400
2016-01-26,15.494741,16.146914,15.224876,16.056959,15.422167,36322200
2016-01-27,15.877062,16.371815,15.562219,15.652174,15.033385,15362000
2016-01-28,16.124437,16.169415,15.337332,15.742129,15.119783,11955800
2016-01-29,15.697140,16.394291,15.697140,16.394291,15.746164,35772400
2016-02-01,16.596689,16.596689,15.989493,16.214380,15.573366,26539500
2016-02-02,15.787095,15.899538,15.539719,15.674651,15.054972,22162900
2016-02-03,15.877049,17.023975,15.404786,16.978998,16.339029,33981700
2016-02-04,17.181396,19.002985,17.158907,18.688143,17.983749,53494500
2016-02-05,18.305834,19.115427,17.721127,18.260857,17.572569,42947500
2016-02-08,17.383795,18.935518,17.338818,17.766104,17.096468,39534900
2016-02-09,17.361307,17.878548,17.046465,17.563705,16.901697,26451500
2016-02-10,17.766117,17.788607,16.754124,16.956522,16.317398,12091600
2016-02-11,16.551723,16.979010,15.989505,16.484259,15.862934,14196900
2016-02-12,16.934021,17.496239,16.551712,17.293840,16.642004,26031500
2016-02-16,17.541216,18.283344,17.271351,18.260857,17.572569,22037600
2016-02-17,18.508232,19.340315,18.440765,19.160406,18.438211,29089900
2016-02-18,19.205383,19.250360,18.170900,18.260857,17.572569,29272500
2016-02-19,18.058456,18.193390,17.631170,17.698637,17.031542,30954000
2016-02-22,18.080946,20.082443,18.080946,20.037466,19.282213,55121300
2016-02-23,19.677647,19.722624,19.137917,19.182894,18.459850,26530300
2016-02-24,18.575699,19.767601,18.553209,19.700134,18.957602,31031700
2016-02-25,19.767601,20.059956,19.227871,19.947512,19.195648,27645400
2016-02-26,20.509729,20.712128,19.835068,19.947512,19.195648,22386200
2016-02-29,20.127420,20.487242,19.902534,20.082443,19.325499,22083300
2016-03-01,20.509729,20.689640,20.059956,20.487242,19.715034,16226500
2016-03-02,20.577196,21.814077,20.464752,21.634167,20.818733,49017600
2016-03-03,21.139414,21.814077,20.622173,21.296835,20.494116,35492900
2016-03-04,21.566700,22.578693,21.184391,21.521723,20.710529,40825300
2016-03-07,21.724121,22.646160,21.611677,22.578693,21.727657,41982000
2016-03-08,21.971498,22.263851,20.892038,20.981993,20.191137,37852900
2016-03-09,21.206881,21.409279,20.509729,21.184391,20.385910,21780500
2016-03-10,21.094437,21.656656,20.734617,21.566700,20.753811,24924300
2016-03-11,21.836565,22.151407,21.251858,21.409279,20.602322,23380400
2016-03-14,21.161903,22.038963,21.049459,21.746611,20.926939,21676300
2016-03-15,21.364302,21.409279,20.487242,20.599684,19.823244,31471200
2016-03-16,20.667150,21.971498,20.464752,21.904032,21.078424,34530700
2016-03-17,22.173897,22.488739,21.881542,22.353806,21.511246,39271000
2016-03-18,22.488739,22.983492,22.038963,22.556206,21.706020,33625800
2016-03-21,22.353806,22.578693,21.836565,22.241364,21.403048,19104000
2016-03-22,21.949009,22.398785,21.769098,22.151407,21.316481,19844200
2016-03-23,21.791588,22.038963,20.802084,20.959505,20.169497,25426400
2016-03-24,20.644663,21.611677,20.329821,21.521723,20.710529,20741200
2016-03-28,21.746611,22.128920,21.296835,21.814077,20.991859,16501700
2016-03-29,21.476746,21.926519,21.071949,21.859055,21.035143,24581600
2016-03-30,22.106430,22.196384,21.656656,21.769098,20.948578,18462700
2016-03-31,21.814077,22.173897,21.431768,21.544212,20.732170,19958500
2016-04-01,21.229370,21.679144,21.026970,21.656656,20.840376,17572700
2016-04-04,21.544212,21.971498,21.071949,21.139414,20.342628,19946700
2016-04-05,20.892038,21.476746,20.824572,21.161903,20.364265,14702600
2016-04-06,21.184391,21.454256,20.824572,21.364302,20.559034,16807800
2016-04-07,21.206881,22.038963,21.206881,21.319324,20.515755,30607700
2016-04-08,21.814077,21.881542,21.026970,21.071949,20.277702,35175800
2016-04-11,21.431768,22.151407,21.206881,21.904032,21.078424,46385900
2016-04-12,21.004482,21.364302,20.599684,21.319324,20.515755,66752600
2016-04-13,21.566700,22.646160,21.409279,22.016476,21.186636,48755100
2016-04-14,22.241364,22.803581,21.949009,22.511227,21.662737,31364000
2016-04-15,22.443762,22.826071,22.353806,22.511227,21.662737,26943500
2016-04-18,22.061453,22.781092,21.993986,22.691137,21.835863,20994200
2016-04-19,22.893536,23.680641,22.848558,23.680641,22.788071,26020800
2016-04-20,23.613176,24.152905,23.095934,23.815575,22.917921,30382500
2016-04-21,24.017973,24.085440,23.275845,23.433266,22.550020,23573400
2016-04-22,23.500732,23.928019,23.208378,23.388288,22.506735,20171700
2016-04-25,23.185890,23.275845,22.713627,22.848558,21.987352,19410500
2016-04-26,23.118423,23.995483,22.893536,23.972996,23.069407,27329800
2016-04-27,23.972996,25.547207,23.972996,25.434763,24.476078,46586100
2016-04-28,25.232365,25.592184,24.962500,25.074944,24.129818,26858400
2016-04-29,25.367298,25.862049,24.895033,25.119921,24.173105,41617600
2016-05-02,25.187387,25.322319,24.400282,24.647657,23.718641,25916900
2016-05-03,24.017973,24.130417,23.073446,23.275845,22.398531,30323500
2016-05-04,23.118423,23.500732,22.871048,23.028469,22.189079,22625500
2016-05-05,23.208378,23.343311,22.353806,22.533716,21.712360,22168600
2016-05-06,22.466249,23.140913,22.466249,22.578693,21.755701,18451100
2016-05-09,22.173897,22.173897,21.229370,21.274347,20.498896,33838700
2016-05-10,21.499235,21.769098,20.959505,21.746611,20.953943,19780900
2016-05-11,21.791605,22.016491,21.454273,21.454273,20.672264,7118400
2016-05-12,21.701649,21.859070,20.802099,21.229385,20.455576,10249100
2016-05-13,21.026970,21.454256,20.644663,20.689640,19.935503,18176000
2016-05-16,20.914528,21.296835,20.779594,20.869549,20.108856,19887700
2016-05-17,20.847061,21.251858,20.532219,20.914528,20.152191,19173000
2016-05-18,20.667150,21.026970,20.127420,20.284842,19.545456,23239600
2016-05-19,20.059956,20.532219,19.745113,20.509729,19.762146,24540600
2016-05-20,20.757107,20.869549,20.284842,20.487242,19.740479,18880900
2016-05-23,20.869549,21.049459,20.532219,20.869549,20.108856,20358100
2016-05-24,21.094437,21.476746,20.824572,21.184391,20.412220,18486600
2016-05-25,21.386791,21.769098,21.319324,21.589190,20.802263,13996300
